,Districtid,monthid,cases
5298,MP_Balaghat,12,70
5299,MP_Balaghat,13,1162
5300,MP_Balaghat,14,3691
5301,MP_Balaghat,15,775
5302,MP_Balaghat,16,13
5303,MP_Balaghat,17,7
5304,MP_Barwani,1,0
5305,MP_Barwani,2,26
5306,MP_Barwani,3,40
5307,MP_Barwani,4,138
5308,MP_Barwani,5,748
5309,MP_Barwani,6,503
5310,MP_Barwani,7,549
5311,MP_Barwani,8,158
5312,MP_Barwani,9,326
5313,MP_Barwani,10,286
5314,MP_Barwani,11,114
5315,MP_Barwani,12,113
5316,MP_Barwani,13,1845
5317,MP_Barwani,14,3025
5318,MP_Barwani,15,240
5319,MP_Barwani,16,16
5320,MP_Barwani,17,5
5321,MP_Betul,1,0
5322,MP_Betul,2,1
5323,MP_Betul,3,36
5324,MP_Betul,4,92
5325,MP_Betul,5,200
5326,MP_Betul,6,816
5327,MP_Betul,7,976
5328,MP_Betul,8,493
5329,MP_Betul,9,360
5330,MP_Betul,10,296
5331,MP_Betul,11,251
5332,MP_Betul,12,270
5333,MP_Betul,13,2115
5334,MP_Betul,14,5445
5335,MP_Betul,15,985
5336,MP_Betul,16,73
5337,MP_Betul,17,3
5338,MP_Bhind,1,0
5339,MP_Bhind,2,10
5340,MP_Bhind,3,103
5341,MP_Bhind,4,247
5342,MP_Bhind,5,138
5343,MP_Bhind,6,189
5344,MP_Bhind,7,343
5345,MP_Bhind,8,163
5346,MP_Bhind,9,172
5347,MP_Bhind,10,71
5348,MP_Bhind,11,15
5349,MP_Bhind,12,0
5350,MP_Bhind,13,173
5351,MP_Bhind,14,1098
5352,MP_Bhind,15,177
5353,MP_Bhind,16,3
5354,MP_Bhind,17,0
5355,MP_Bhopal,1,0
5356,MP_Bhopal,2,900
5357,MP_Bhopal,3,1269
5358,MP_Bhopal,4,1458
5359,MP_Bhopal,5,4357
5360,MP_Bhopal,6,5184
5361,MP_Bhopal,7,7887
5362,MP_Bhopal,8,5592
5363,MP_Bhopal,9,8567
5364,MP_Bhopal,10,5004
5365,MP_Bhopal,11,1863
5366,MP_Bhopal,12,2040
5367,MP_Bhopal,13,16369
5368,MP_Bhopal,14,47444
5369,MP_Bhopal,15,10548
5370,MP_Bhopal,16,387
5371,MP_Bhopal,17,90
5372,MP_Burhanpur,1,0
5373,MP_Burhanpur,2,95
5374,MP_Burhanpur,3,262
5375,MP_Burhanpur,4,47
5376,MP_Burhanpur,5,73
5377,MP_Burhanpur,6,113
5378,MP_Burhanpur,7,140
5379,MP_Burhanpur,8,23
5380,MP_Burhanpur,9,39
5381,MP_Burhanpur,10,26
5382,MP_Burhanpur,11,14
5383,MP_Burhanpur,12,226
5384,MP_Burhanpur,13,602
5385,MP_Burhanpur,14,708
5386,MP_Burhanpur,15,106
5387,MP_Burhanpur,16,0
5388,MP_Burhanpur,17,0
5389,MP_Chhatarpur,1,0
5390,MP_Chhatarpur,2,0
5391,MP_Chhatarpur,3,45
5392,MP_Chhatarpur,4,25
5393,MP_Chhatarpur,5,340
5394,MP_Chhatarpur,6,433
5395,MP_Chhatarpur,7,529
5396,MP_Chhatarpur,8,215
5397,MP_Chhatarpur,9,247
5398,MP_Chhatarpur,10,173
5399,MP_Chhatarpur,11,28
5400,MP_Chhatarpur,12,3
5401,MP_Chhatarpur,13,547
5402,MP_Chhatarpur,14,4419
5403,MP_Chhatarpur,15,376
5404,MP_Chhatarpur,16,3
5405,MP_Chhatarpur,17,8
5406,MP_Chhindwara,1,0
5407,MP_Chhindwara,2,5
5408,MP_Chhindwara,3,26
5409,MP_Chhindwara,4,48
5410,MP_Chhindwara,5,189
5411,MP_Chhindwara,6,461
5412,MP_Chhindwara,7,1359
5413,MP_Chhindwara,8,211
5414,MP_Chhindwara,9,239
5415,MP_Chhindwara,10,181
5416,MP_Chhindwara,11,117
5417,MP_Chhindwara,12,318
5418,MP_Chhindwara,13,1529
5419,MP_Chhindwara,14,1494
5420,MP_Chhindwara,15,341
5421,MP_Chhindwara,16,19
5422,MP_Chhindwara,17,0
5423,MP_Damoh,1,0
5424,MP_Damoh,2,0
5425,MP_Damoh,3,28
5426,MP_Damoh,4,39
5427,MP_Damoh,5,328
5428,MP_Damoh,6,697
5429,MP_Damoh,7,827
5430,MP_Damoh,8,250
5431,MP_Damoh,9,277
5432,MP_Damoh,10,207
5433,MP_Damoh,11,117
5434,MP_Damoh,12,107
5435,MP_Damoh,13,586
5436,MP_Damoh,14,3344
5437,MP_Damoh,15,963
5438,MP_Damoh,16,9
5439,MP_Damoh,17,27
5440,MP_Datia,1,0
5441,MP_Datia,2,0
5442,MP_Datia,3,18
5443,MP_Datia,4,53
5444,MP_Datia,5,263
5445,MP_Datia,6,617
5446,MP_Datia,7,304
5447,MP_Datia,8,181
5448,MP_Datia,9,230
5449,MP_Datia,10,137
5450,MP_Datia,11,35
5451,MP_Datia,12,16
5452,MP_Datia,13,468
5453,MP_Datia,14,4119
5454,MP_Datia,15,326
5455,MP_Datia,16,20
5456,MP_Datia,17,0
5457,MP_Dewas,1,0
5458,MP_Dewas,2,58
5459,MP_Dewas,3,105
5460,MP_Dewas,4,95
5461,MP_Dewas,5,232
5462,MP_Dewas,6,452
5463,MP_Dewas,7,744
5464,MP_Dewas,8,279
5465,MP_Dewas,9,517
5466,MP_Dewas,10,275
5467,MP_Dewas,11,111
5468,MP_Dewas,12,35
5469,MP_Dewas,13,816
5470,MP_Dewas,14,3133
5471,MP_Dewas,15,632
5472,MP_Dewas,16,0
5473,MP_Dewas,17,0
5474,MP_Dhar,1,0
5475,MP_Dhar,2,89
5476,MP_Dhar,3,41
5477,MP_Dhar,4,73
5478,MP_Dhar,5,319
5479,MP_Dhar,6,899
5480,MP_Dhar,7,1044
5481,MP_Dhar,8,401
5482,MP_Dhar,9,568
5483,MP_Dhar,10,423
5484,MP_Dhar,11,136
5485,MP_Dhar,12,64
5486,MP_Dhar,13,1179
5487,MP_Dhar,14,5968
5488,MP_Dhar,15,877
5489,MP_Dhar,16,24
5490,MP_Dhar,17,4
5491,MP_Dindori,1,0
5492,MP_Dindori,2,2
5493,MP_Dindori,3,28
5494,MP_Dindori,4,1
5495,MP_Dindori,5,57
5496,MP_Dindori,6,172
5497,MP_Dindori,7,326
5498,MP_Dindori,8,201
5499,MP_Dindori,9,92
5500,MP_Dindori,10,45
5501,MP_Dindori,11,58
5502,MP_Dindori,12,45
5503,MP_Dindori,13,511
5504,MP_Dindori,14,2443
5505,MP_Dindori,15,501
5506,MP_Dindori,16,6
5507,MP_Dindori,17,2
5508,MP_Guna,1,0
5509,MP_Guna,2,1
5510,MP_Guna,3,9
5511,MP_Guna,4,24
5512,MP_Guna,5,86
5513,MP_Guna,6,335
5514,MP_Guna,7,337
5515,MP_Guna,8,184
5516,MP_Guna,9,291
5517,MP_Guna,10,176
5518,MP_Guna,11,39
5519,MP_Guna,12,38
5520,MP_Guna,13,825
5521,MP_Guna,14,2262
5522,MP_Guna,15,347
5523,MP_Guna,16,6
5524,MP_Guna,17,0
5525,MP_Gwalior,1,0
5526,MP_Gwalior,2,31
5527,MP_Gwalior,3,221
5528,MP_Gwalior,4,947
5529,MP_Gwalior,5,1986
5530,MP_Gwalior,6,4501
5531,MP_Gwalior,7,3647
5532,MP_Gwalior,8,1522
5533,MP_Gwalior,9,2024
5534,MP_Gwalior,10,850
5535,MP_Gwalior,11,227
5536,MP_Gwalior,12,245
5537,MP_Gwalior,13,4815
5538,MP_Gwalior,14,28386
5539,MP_Gwalior,15,2115
5540,MP_Gwalior,16,39
5541,MP_Gwalior,17,19
5542,MP_Harda,1,0
5543,MP_Harda,2,3
5544,MP_Harda,3,8
5545,MP_Harda,4,72
5546,MP_Harda,5,139
5547,MP_Harda,6,384
5548,MP_Harda,7,522
5549,MP_Harda,8,421
5550,MP_Harda,9,284
5551,MP_Harda,10,160
5552,MP_Harda,11,46
5553,MP_Harda,12,34
5554,MP_Harda,13,316
5555,MP_Harda,14,2208
5556,MP_Harda,15,235
5557,MP_Harda,16,25
5558,MP_Harda,17,0
5559,MP_Hoshangabad,1,0
5560,MP_Hoshangabad,2,37
5561,MP_Hoshangabad,3,0
5562,MP_Hoshangabad,4,22
5563,MP_Hoshangabad,5,289
5564,MP_Hoshangabad,6,575
5565,MP_Hoshangabad,7,1623
5566,MP_Hoshangabad,8,412
5567,MP_Hoshangabad,9,332
5568,MP_Hoshangabad,10,325
5569,MP_Hoshangabad,11,126
5570,MP_Hoshangabad,12,82
5571,MP_Hoshangabad,13,765
5572,MP_Hoshangabad,14,4863
5573,MP_Hoshangabad,15,802
5574,MP_Hoshangabad,16,32
5575,MP_Hoshangabad,17,4
5576,MP_Indore,1,0
5577,MP_Indore,2,2238
5578,MP_Indore,3,1764
5579,MP_Indore,4,1334
5580,MP_Indore,5,3918
5581,MP_Indore,6,7571
5582,MP_Indore,7,12835
5583,MP_Indore,8,4764
5584,MP_Indore,9,13505
5585,MP_Indore,10,7326
5586,MP_Indore,11,1072
5587,MP_Indore,12,4065
5588,MP_Indore,13,20186
5589,MP_Indore,14,50553
5590,MP_Indore,15,16184
5591,MP_Indore,16,309
5592,MP_Indore,17,86
5593,MP_Jabalpur,1,0
5594,MP_Jabalpur,2,157
5595,MP_Jabalpur,3,141
5596,MP_Jabalpur,4,297
5597,MP_Jabalpur,5,1511
5598,MP_Jabalpur,6,4174
5599,MP_Jabalpur,7,5220
5600,MP_Jabalpur,8,1358
5601,MP_Jabalpur,9,1500
5602,MP_Jabalpur,10,1078
5603,MP_Jabalpur,11,474
5604,MP_Jabalpur,12,543
5605,MP_Jabalpur,13,6499
5606,MP_Jabalpur,14,22014
5607,MP_Jabalpur,15,3936
5608,MP_Jabalpur,16,115
5609,MP_Jabalpur,17,43
5610,MP_Jhabua,1,0
5611,MP_Jhabua,2,7
5612,MP_Jhabua,3,7
5613,MP_Jhabua,4,37
5614,MP_Jhabua,5,194
5615,MP_Jhabua,6,758
5616,MP_Jhabua,7,572
5617,MP_Jhabua,8,160
5618,MP_Jhabua,9,331
5619,MP_Jhabua,10,327
5620,MP_Jhabua,11,86
5621,MP_Jhabua,12,100
5622,MP_Jhabua,13,1246
5623,MP_Jhabua,14,3350
5624,MP_Jhabua,15,158
5625,MP_Jhabua,16,5
5626,MP_Jhabua,17,1
5627,MP_Katni,1,0
5628,MP_Katni,2,0
5629,MP_Katni,3,8
5630,MP_Katni,4,35
5631,MP_Katni,5,264
5632,MP_Katni,6,387
5633,MP_Katni,7,910
5634,MP_Katni,8,130
5635,MP_Katni,9,180
5636,MP_Katni,10,202
5637,MP_Katni,11,60
5638,MP_Katni,12,39
5639,MP_Katni,13,1630
5640,MP_Katni,14,4673
5641,MP_Katni,15,507
5642,MP_Katni,16,2
5643,MP_Katni,17,3
5644,MP_Khandwa,1,0
5645,MP_Khandwa,2,81
5646,MP_Khandwa,3,198
5647,MP_Khandwa,4,149
5648,MP_Khandwa,5,292
5649,MP_Khandwa,6,455
5650,MP_Khandwa,7,468
5651,MP_Khandwa,8,172
5652,MP_Khandwa,9,254
5653,MP_Khandwa,10,160
5654,MP_Khandwa,11,47
5655,MP_Khandwa,12,101
5656,MP_Khandwa,13,730
5657,MP_Khandwa,14,719
5658,MP_Khandwa,15,87
5659,MP_Khandwa,16,0
5660,MP_Khandwa,17,0
5661,MP_Khargone,1,0
5662,MP_Khargone,2,97
5663,MP_Khargone,3,121
5664,MP_Khargone,4,182
5665,MP_Khargone,5,616
5666,MP_Khargone,6,1379
5667,MP_Khargone,7,1123
5668,MP_Khargone,8,386
5669,MP_Khargone,9,583
5670,MP_Khargone,10,631
5671,MP_Khargone,11,149
5672,MP_Khargone,12,199
5673,MP_Khargone,13,1984
5674,MP_Khargone,14,5040
5675,MP_Khargone,15,981
5676,MP_Khargone,16,33
5677,MP_Khargone,17,4
5678,MP_Mandla,1,0
5679,MP_Mandla,2,1
5680,MP_Mandla,3,4
5681,MP_Mandla,4,2
5682,MP_Mandla,5,76
5683,MP_Mandla,6,296
5684,MP_Mandla,7,531
5685,MP_Mandla,8,103
5686,MP_Mandla,9,94
5687,MP_Mandla,10,75
5688,MP_Mandla,11,14
5689,MP_Mandla,12,33
5690,MP_Mandla,13,585
5691,MP_Mandla,14,2903
5692,MP_Mandla,15,283
5693,MP_Mandla,16,3
5694,MP_Mandla,17,1
5695,MP_Mandsaur,1,0
5696,MP_Mandsaur,2,57
5697,MP_Mandsaur,3,38
5698,MP_Mandsaur,4,115
5699,MP_Mandsaur,5,331
5700,MP_Mandsaur,6,602
5701,MP_Mandsaur,7,701
5702,MP_Mandsaur,8,241
5703,MP_Mandsaur,9,298
5704,MP_Mandsaur,10,312
5705,MP_Mandsaur,11,63
5706,MP_Mandsaur,12,118
5707,MP_Mandsaur,13,814
5708,MP_Mandsaur,14,3846
5709,MP_Mandsaur,15,764
5710,MP_Mandsaur,16,13
5711,MP_Mandsaur,17,1
5712,MP_Morena,1,0
5713,MP_Morena,2,25
5714,MP_Morena,3,121
5715,MP_Morena,4,926
5716,MP_Morena,5,728
5717,MP_Morena,6,405
5718,MP_Morena,7,388
5719,MP_Morena,8,248
5720,MP_Morena,9,193
5721,MP_Morena,10,76
5722,MP_Morena,11,10
5723,MP_Morena,12,17
5724,MP_Morena,13,353
5725,MP_Morena,14,3985
5726,MP_Morena,15,527
5727,MP_Morena,16,10
5728,MP_Morena,17,1
5729,MP_Narsinghpur,1,0
5730,MP_Narsinghpur,2,0
5731,MP_Narsinghpur,3,19
5732,MP_Narsinghpur,4,22
5733,MP_Narsinghpur,5,219
5734,MP_Narsinghpur,6,983
5735,MP_Narsinghpur,7,1555
5736,MP_Narsinghpur,8,188
5737,MP_Narsinghpur,9,192
5738,MP_Narsinghpur,10,181
5739,MP_Narsinghpur,11,44
5740,MP_Narsinghpur,12,43
5741,MP_Narsinghpur,13,1419
5742,MP_Narsinghpur,14,5281
5743,MP_Narsinghpur,15,614
5744,MP_Narsinghpur,16,14
5745,MP_Narsinghpur,17,1
5746,MP_Neemuch,1,0
5747,MP_Neemuch,2,45
5748,MP_Neemuch,3,331
5749,MP_Neemuch,4,114
5750,MP_Neemuch,5,375
5751,MP_Neemuch,6,659
5752,MP_Neemuch,7,681
5753,MP_Neemuch,8,195
5754,MP_Neemuch,9,295
5755,MP_Neemuch,10,204
5756,MP_Neemuch,11,49
5757,MP_Neemuch,12,77
5758,MP_Neemuch,13,817
5759,MP_Neemuch,14,3332
5760,MP_Neemuch,15,512
5761,MP_Neemuch,16,15
5762,MP_Neemuch,17,0
5763,MP_Panna,1,0
5764,MP_Panna,2,1
5765,MP_Panna,3,20
5766,MP_Panna,4,36
5767,MP_Panna,5,119
5768,MP_Panna,6,201
5769,MP_Panna,7,388
5770,MP_Panna,8,83
5771,MP_Panna,9,108
5772,MP_Panna,10,128
5773,MP_Panna,11,35
5774,MP_Panna,12,43
5775,MP_Panna,13,587
5776,MP_Panna,14,4685
5777,MP_Panna,15,604
5778,MP_Panna,16,23
5779,MP_Panna,17,6
5780,MP_Raisen,1,0
5781,MP_Raisen,2,65
5782,MP_Raisen,3,19
5783,MP_Raisen,4,32
5784,MP_Raisen,5,347
5785,MP_Raisen,6,516
5786,MP_Raisen,7,585
5787,MP_Raisen,8,329
5788,MP_Raisen,9,306
5789,MP_Raisen,10,163
5790,MP_Raisen,11,47
5791,MP_Raisen,12,51
5792,MP_Raisen,13,979
5793,MP_Raisen,14,4589
5794,MP_Raisen,15,806
5795,MP_Raisen,16,26
5796,MP_Raisen,17,4
5797,MP_Rajgarh,1,0
5798,MP_Rajgarh,2,0
5799,MP_Rajgarh,3,45
5800,MP_Rajgarh,4,102
5801,MP_Rajgarh,5,334
5802,MP_Rajgarh,6,535
5803,MP_Rajgarh,7,439
5804,MP_Rajgarh,8,316
5805,MP_Rajgarh,9,304
5806,MP_Rajgarh,10,213
5807,MP_Rajgarh,11,81
5808,MP_Rajgarh,12,76
5809,MP_Rajgarh,13,1015
5810,MP_Rajgarh,14,4078
5811,MP_Rajgarh,15,747
5812,MP_Rajgarh,16,68
5813,MP_Rajgarh,17,12
5814,MP_Ratlam,1,0
5815,MP_Ratlam,2,28
5816,MP_Ratlam,3,59
5817,MP_Ratlam,4,126
5818,MP_Ratlam,5,397
5819,MP_Ratlam,6,862
5820,MP_Ratlam,7,696
5821,MP_Ratlam,8,527
5822,MP_Ratlam,9,1162
5823,MP_Ratlam,10,594
5824,MP_Ratlam,11,142
5825,MP_Ratlam,12,182
5826,MP_Ratlam,13,2397
5827,MP_Ratlam,14,8183
5828,MP_Ratlam,15,1846
5829,MP_Ratlam,16,48
5830,MP_Ratlam,17,5
5831,MP_Rewa,1,0
5832,MP_Rewa,2,7
5833,MP_Rewa,3,28
5834,MP_Rewa,4,47
5835,MP_Rewa,5,418
5836,MP_Rewa,6,647
5837,MP_Rewa,7,969
5838,MP_Rewa,8,605
5839,MP_Rewa,9,707
5840,MP_Rewa,10,505
5841,MP_Rewa,11,76
5842,MP_Rewa,12,121
5843,MP_Rewa,13,1226
5844,MP_Rewa,14,8898
5845,MP_Rewa,15,1611
5846,MP_Rewa,16,12
5847,MP_Rewa,17,0
5848,MP_Sagar,1,0
5849,MP_Sagar,2,14
5850,MP_Sagar,3,235
5851,MP_Sagar,4,206
5852,MP_Sagar,5,365
5853,MP_Sagar,6,770
5854,MP_Sagar,7,1281
5855,MP_Sagar,8,854
5856,MP_Sagar,9,760
5857,MP_Sagar,10,563
5858,MP_Sagar,11,218
5859,MP_Sagar,12,169
5860,MP_Sagar,13,1618
5861,MP_Sagar,14,6896
5862,MP_Sagar,15,1955
5863,MP_Sagar,16,15
5864,MP_Sagar,17,44
5865,MP_Satna,1,0
5866,MP_Satna,2,7
5867,MP_Satna,3,14
5868,MP_Satna,4,32
5869,MP_Satna,5,242
5870,MP_Satna,6,608
5871,MP_Satna,7,1005
5872,MP_Satna,8,536
5873,MP_Satna,9,488
5874,MP_Satna,10,390
5875,MP_Satna,11,76
5876,MP_Satna,12,62
5877,MP_Satna,13,959
5878,MP_Satna,14,6391
5879,MP_Satna,15,730
5880,MP_Satna,16,7
5881,MP_Satna,17,1
5882,MP_Sehore,1,0
5883,MP_Sehore,2,4
5884,MP_Sehore,3,6
5885,MP_Sehore,4,47
5886,MP_Sehore,5,363
5887,MP_Sehore,6,666
5888,MP_Sehore,7,840
5889,MP_Sehore,8,210
5890,MP_Sehore,9,327
5891,MP_Sehore,10,211
5892,MP_Sehore,11,53
5893,MP_Sehore,12,73
5894,MP_Sehore,13,928
5895,MP_Sehore,14,5230
5896,MP_Sehore,15,891
5897,MP_Sehore,16,14
5898,MP_Sehore,17,1
5899,MP_Seoni,1,0
5900,MP_Seoni,2,1
5901,MP_Seoni,3,1
5902,MP_Seoni,4,20
5903,MP_Seoni,5,86
5904,MP_Seoni,6,325
5905,MP_Seoni,7,678
5906,MP_Seoni,8,138
5907,MP_Seoni,9,132
5908,MP_Seoni,10,120
5909,MP_Seoni,11,43
5910,MP_Seoni,12,41
5911,MP_Seoni,13,1129
5912,MP_Seoni,14,3312
5913,MP_Seoni,15,495
5914,MP_Seoni,16,18
5915,MP_Seoni,17,4
5916,MP_Shahdol,1,0
5917,MP_Shahdol,2,3
5918,MP_Shahdol,3,12
5919,MP_Shahdol,4,20
5920,MP_Shahdol,5,142
5921,MP_Shahdol,6,781
5922,MP_Shahdol,7,1392
5923,MP_Shahdol,8,221
5924,MP_Shahdol,9,144
5925,MP_Shahdol,10,115
5926,MP_Shahdol,11,26
5927,MP_Shahdol,12,23
5928,MP_Shahdol,13,983
5929,MP_Shahdol,14,4994
5930,MP_Shahdol,15,791
5931,MP_Shahdol,16,4
5932,MP_Shahdol,17,0
5933,MP_Shajapur,1,0
5934,MP_Shajapur,2,8
5935,MP_Shajapur,3,38
5936,MP_Shajapur,4,96
5937,MP_Shajapur,5,167
5938,MP_Shajapur,6,335
5939,MP_Shajapur,7,375
5940,MP_Shajapur,8,281
5941,MP_Shajapur,9,208
5942,MP_Shajapur,10,175
5943,MP_Shajapur,11,33
5944,MP_Shajapur,12,50
5945,MP_Shajapur,13,1282
5946,MP_Shajapur,14,2418
5947,MP_Shajapur,15,479
5948,MP_Shajapur,16,18
5949,MP_Shajapur,17,0
5950,MP_Sheopur,1,0
5951,MP_Sheopur,2,4
5952,MP_Sheopur,3,54
5953,MP_Sheopur,4,56
5954,MP_Sheopur,5,203
5955,MP_Sheopur,6,329
5956,MP_Sheopur,7,266
5957,MP_Sheopur,8,178
5958,MP_Sheopur,9,174
5959,MP_Sheopur,10,124
5960,MP_Sheopur,11,53
5961,MP_Sheopur,12,63
5962,MP_Sheopur,13,202
5963,MP_Sheopur,14,1836
5964,MP_Sheopur,15,333
5965,MP_Sheopur,16,3
5966,MP_Sheopur,17,0
5967,MP_Shivpuri,1,0
5968,MP_Shivpuri,2,3
5969,MP_Shivpuri,3,18
5970,MP_Shivpuri,4,156
5971,MP_Shivpuri,5,247
5972,MP_Shivpuri,6,1225
5973,MP_Shivpuri,7,914
5974,MP_Shivpuri,8,315
5975,MP_Shivpuri,9,422
5976,MP_Shivpuri,10,229
5977,MP_Shivpuri,11,36
5978,MP_Shivpuri,12,27
5979,MP_Shivpuri,13,805
5980,MP_Shivpuri,14,6618
5981,MP_Shivpuri,15,1021
5982,MP_Shivpuri,16,8
5983,MP_Shivpuri,17,6
5984,MP_Sidhi,1,0
5985,MP_Sidhi,2,4
5986,MP_Sidhi,3,13
5987,MP_Sidhi,4,25
5988,MP_Sidhi,5,165
5989,MP_Sidhi,6,323
5990,MP_Sidhi,7,559
5991,MP_Sidhi,8,418
5992,MP_Sidhi,9,286
5993,MP_Sidhi,10,132
5994,MP_Sidhi,11,55
5995,MP_Sidhi,12,126
5996,MP_Sidhi,13,302
5997,MP_Sidhi,14,5684
5998,MP_Sidhi,15,865
5999,MP_Sidhi,16,3
6000,MP_Sidhi,17,0
6001,MP_Singrauli,1,0
6002,MP_Singrauli,2,0
6003,MP_Singrauli,3,12
6004,MP_Singrauli,4,25
6005,MP_Singrauli,5,205
6006,MP_Singrauli,6,234
6007,MP_Singrauli,7,665
6008,MP_Singrauli,8,328
6009,MP_Singrauli,9,247
6010,MP_Singrauli,10,124
6011,MP_Singrauli,11,33
6012,MP_Singrauli,12,68
6013,MP_Singrauli,13,578
6014,MP_Singrauli,14,5233
6015,MP_Singrauli,15,701
6016,MP_Singrauli,16,7
6017,MP_Singrauli,17,1
6018,MP_Tikamgarh,1,0
6019,MP_Tikamgarh,2,3
6020,MP_Tikamgarh,3,19
6021,MP_Tikamgarh,4,125
6022,MP_Tikamgarh,5,184
6023,MP_Tikamgarh,6,241
6024,MP_Tikamgarh,7,332
6025,MP_Tikamgarh,8,101
6026,MP_Tikamgarh,9,138
6027,MP_Tikamgarh,10,98
6028,MP_Tikamgarh,11,20
6029,MP_Tikamgarh,12,23
6030,MP_Tikamgarh,13,734
6031,MP_Tikamgarh,14,4331
6032,MP_Tikamgarh,15,307
6033,MP_Tikamgarh,16,1
6034,MP_Tikamgarh,17,7
6035,MP_Ujjain,1,0
6036,MP_Ujjain,2,274
6037,MP_Ujjain,3,508
6038,MP_Ujjain,4,108
6039,MP_Ujjain,5,469
6040,MP_Ujjain,6,871
6041,MP_Ujjain,7,981
6042,MP_Ujjain,8,382
6043,MP_Ujjain,9,627
6044,MP_Ujjain,10,508
6045,MP_Ujjain,11,138
6046,MP_Ujjain,12,290
6047,MP_Ujjain,13,2768
6048,MP_Ujjain,14,8477
6049,MP_Ujjain,15,1751
6050,MP_Ujjain,16,31
6051,MP_Ujjain,17,3
6052,MP_Umaria,1,0
6053,MP_Umaria,2,0
6054,MP_Umaria,3,10
6055,MP_Umaria,4,17
6056,MP_Umaria,5,32
6057,MP_Umaria,6,154
6058,MP_Umaria,7,569
6059,MP_Umaria,8,218
6060,MP_Umaria,9,118
6061,MP_Umaria,10,107
6062,MP_Umaria,11,33
6063,MP_Umaria,12,12
6064,MP_Umaria,13,833
6065,MP_Umaria,14,3334
6066,MP_Umaria,15,659
6067,MP_Umaria,16,5
6068,MP_Umaria,17,3
6069,MP_Vidisha,1,0
6070,MP_Vidisha,2,13
6071,MP_Vidisha,3,26
6072,MP_Vidisha,4,65
6073,MP_Vidisha,5,402
6074,MP_Vidisha,6,729
6075,MP_Vidisha,7,631
6076,MP_Vidisha,8,416
6077,MP_Vidisha,9,864
6078,MP_Vidisha,10,295
6079,MP_Vidisha,11,44
6080,MP_Vidisha,12,94
6081,MP_Vidisha,13,1411
6082,MP_Vidisha,14,5800
6083,MP_Vidisha,15,693
6084,MP_Vidisha,16,28
6085,MP_Vidisha,17,2
6086,MZ_Aizawl,1,0
6087,MZ_Aizawl,2,1
6088,MZ_Aizawl,3,27
6089,MZ_Aizawl,4,64
6090,MZ_Aizawl,5,285
6091,MZ_Aizawl,6,540
6092,MZ_Aizawl,7,447
6093,MZ_Aizawl,8,942
6094,MZ_Aizawl,9,279
6095,MZ_Aizawl,10,141
6096,MZ_Aizawl,11,63
6097,MZ_Aizawl,12,22
6098,MZ_Aizawl,13,198
6099,MZ_Aizawl,14,2545
6100,MZ_Aizawl,15,4775
6101,MZ_Aizawl,16,6397
6102,MZ_Aizawl,17,15306
6103,MZ_Champhai,1,0
6104,MZ_Champhai,2,0
6105,MZ_Champhai,3,5
6106,MZ_Champhai,4,5
6107,MZ_Champhai,5,6
6108,MZ_Champhai,6,1
6109,MZ_Champhai,7,7
6110,MZ_Champhai,8,40
6111,MZ_Champhai,9,28
6112,MZ_Champhai,10,2
6113,MZ_Champhai,11,0
6114,MZ_Champhai,12,8
6115,MZ_Champhai,13,8
6116,MZ_Champhai,14,57
6117,MZ_Champhai,15,67
6118,MZ_Champhai,16,61
6119,MZ_Champhai,17,472
6120,MZ_Kolasib,1,0
6121,MZ_Kolasib,2,0
6122,MZ_Kolasib,3,11
6123,MZ_Kolasib,4,1
6124,MZ_Kolasib,5,58
6125,MZ_Kolasib,6,111
6126,MZ_Kolasib,7,35
6127,MZ_Kolasib,8,15
6128,MZ_Kolasib,9,20
6129,MZ_Kolasib,10,14
6130,MZ_Kolasib,11,3
6131,MZ_Kolasib,12,0
6132,MZ_Kolasib,13,21
6133,MZ_Kolasib,14,170
6134,MZ_Kolasib,15,434
6135,MZ_Kolasib,16,903
6136,MZ_Kolasib,17,2050
6137,MZ_Lawngtlai,1,0
6138,MZ_Lawngtlai,2,0
6139,MZ_Lawngtlai,3,4
6140,MZ_Lawngtlai,4,8
6141,MZ_Lawngtlai,5,12
6142,MZ_Lawngtlai,6,9
6143,MZ_Lawngtlai,7,48
6144,MZ_Lawngtlai,8,47
6145,MZ_Lawngtlai,9,159
6146,MZ_Lawngtlai,10,34
6147,MZ_Lawngtlai,11,6
6148,MZ_Lawngtlai,12,7
6149,MZ_Lawngtlai,13,5
6150,MZ_Lawngtlai,14,166
6151,MZ_Lawngtlai,15,643
6152,MZ_Lawngtlai,16,723
6153,MZ_Lawngtlai,17,1017
6154,MZ_Lunglei,1,0
6155,MZ_Lunglei,2,0
6156,MZ_Lunglei,3,45
6157,MZ_Lunglei,4,13
6158,MZ_Lunglei,5,47
6159,MZ_Lunglei,6,20
6160,MZ_Lunglei,7,138
6161,MZ_Lunglei,8,28
6162,MZ_Lunglei,9,55
6163,MZ_Lunglei,10,57
6164,MZ_Lunglei,11,7
6165,MZ_Lunglei,12,2
6166,MZ_Lunglei,13,3
6167,MZ_Lunglei,14,188
6168,MZ_Lunglei,15,499
6169,MZ_Lunglei,16,757
6170,MZ_Lunglei,17,1684
6171,MZ_Mamit,1,0
6172,MZ_Mamit,2,0
6173,MZ_Mamit,3,9
6174,MZ_Mamit,4,6
6175,MZ_Mamit,5,1
6176,MZ_Mamit,6,12
